entry_idx,entry_price,entry_time,entry_bar_time,direction,signal,lot_size,stop_loss,take_profit,tp_pips,cluster_density,confidence,open_bars,exit_idx,exit_price,exit_type,exit_time,pnl,days_open,bars_open
11169,94139.3025,2025-04-27 08:15:00,2025-04-27 08:15:00,BUY,1,1.2,94139.29250000001,94139.3513888889,488.88888888888886,0.7222222222222222,100,0,11185,94139.29250000001,SL,2025-04-27 12:15:00,-119.99999993713573,0,16
11232,93517.27,2025-04-28 00:00:00,2025-04-28 00:00:00,SELL,-1,1.2,93517.28,93517.22111111111,488.88888888888886,0.7222222222222222,100,0,11248,93517.28,SL,2025-04-28 04:00:00,-119.99999993713573,0,16
11248,93908.5,2025-04-28 04:00:00,2025-04-28 04:00:00,BUY,1,1.2,93908.49,93908.5488888889,488.88888888888886,0.7222222222222222,100,0,11264,94695.4775,TP,2025-04-28 08:00:00,586.6666667279787,0,16
11264,94695.4775,2025-04-28 08:00:00,2025-04-28 08:00:00,SELL,-1,1.2,94695.48749999999,94695.4286111111,488.88888888888886,0.7222222222222222,100,0,11280,94695.48749999999,SL,2025-04-28 12:00:00,-119.99999993713573,0,16
11328,94914.995,2025-04-29 00:00:00,2025-04-29 00:00:00,BUY,1,1.2,94914.985,94915.04388888889,488.88888888888886,0.7222222222222222,100,0,11344,94914.985,SL,2025-04-29 04:00:00,-119.99999993713573,0,16
11346,94669.845,2025-04-29 04:30:00,2025-04-29 04:30:00,SELL,-1,1.2,94669.855,94669.7961111111,488.88888888888886,0.7222222222222222,100,0,11362,94669.855,SL,2025-04-29 08:30:00,-119.99999993713573,0,16
11362,94891.97,2025-04-29 08:30:00,2025-04-29 08:30:00,SELL,-1,1.2,94891.98,94891.9211111111,488.88888888888886,0.7222222222222222,100,0,11378,94891.98,SL,2025-04-29 12:30:00,-119.99999993713573,0,16
11424,94309.245,2025-04-30 00:00:00,2025-04-30 00:00:00,BUY,1,1.2,94309.235,94309.29388888889,488.88888888888886,0.7222222222222222,100,0,11440,95054.255,TP,2025-04-30 04:00:00,586.6666667279787,0,16
11440,95054.255,2025-04-30 04:00:00,2025-04-30 04:00:00,SELL,-1,1.2,95054.265,95054.20611111111,488.88888888888886,0.7222222222222222,100,0,11456,94618.885,TP,2025-04-30 08:00:00,586.6666667279787,0,16
11458,94542.75,2025-04-30 08:30:00,2025-04-30 08:30:00,SELL,-1,1.2,94542.76,94542.7011111111,488.88888888888886,0.7222222222222222,100,0,11474,94542.76,SL,2025-04-30 12:30:00,-119.99999993713573,0,16
11520,94199.11000000002,2025-05-01 00:00:00,2025-05-01 00:00:00,BUY,1,1.2,94199.10000000002,94199.15888888891,488.88888888888886,0.7222222222222222,100,0,11536,94781.795,TP,2025-05-01 04:00:00,586.6666667279787,0,16
11536,94781.795,2025-05-01 04:00:00,2025-05-01 04:00:00,SELL,-1,1.2,94781.805,94781.7461111111,488.88888888888886,0.7222222222222222,100,0,11552,94781.805,SL,2025-05-01 08:00:00,-119.99999993713573,0,16
11555,95134.4975,2025-05-01 08:45:00,2025-05-01 08:45:00,SELL,-1,1.2,95134.50749999999,95134.4486111111,488.88888888888886,0.7222222222222222,100,0,11571,95134.50749999999,SL,2025-05-01 12:45:00,-119.99999993713573,0,16
11616,96483.355,2025-05-02 00:00:00,2025-05-02 00:00:00,BUY,1,1.2,96483.345,96483.40388888889,488.88888888888886,0.7222222222222222,100,0,11632,97115.205,TP,2025-05-02 04:00:00,586.6666667279787,0,16
11632,97115.205,2025-05-02 04:00:00,2025-05-02 04:00:00,SELL,-1,1.2,97115.215,97115.15611111111,488.88888888888886,0.7222222222222222,100,0,11648,96392.9475,TP,2025-05-02 08:00:00,586.6666667279787,0,16
11648,96392.9475,2025-05-02 08:00:00,2025-05-02 08:00:00,BUY,1,1.2,96392.9375,96392.99638888889,488.88888888888886,0.7222222222222222,100,0,11664,96814.2575,TP,2025-05-02 12:00:00,586.6666667279787,0,16
11714,96687.4625,2025-05-03 00:30:00,2025-05-03 00:30:00,SELL,-1,1.2,96687.47249999999,96687.4136111111,488.88888888888886,0.7222222222222222,100,0,11730,96500.315,TP,2025-05-03 04:30:00,586.6666667279787,0,16
11730,96500.315,2025-05-03 04:30:00,2025-05-03 04:30:00,SELL,-1,1.2,96500.325,96500.26611111111,488.88888888888886,0.7222222222222222,100,0,11746,96357.4825,TP,2025-05-03 08:30:00,586.6666667279787,0,16
11747,96316.4775,2025-05-03 08:45:00,2025-05-03 08:45:00,SELL,-1,1.2,96316.48749999999,96316.4286111111,488.88888888888886,0.7222222222222222,100,0,11763,96147.5125,TP,2025-05-03 12:45:00,586.6666667279787,0,16
11808,95903.4125,2025-05-04 00:00:00,2025-05-04 00:00:00,BUY,1,1.2,95903.40250000001,95903.4613888889,488.88888888888886,0.7222222222222222,100,0,11824,95903.40250000001,SL,2025-05-04 04:00:00,-119.99999993713573,0,16
11826,95862.445,2025-05-04 04:30:00,2025-05-04 04:30:00,SELL,-1,1.2,95862.455,95862.39611111111,488.88888888888886,0.7222222222222222,100,0,11842,95621.605,TP,2025-05-04 08:30:00,586.6666667279787,0,16
11843,95647.755,2025-05-04 08:45:00,2025-05-04 08:45:00,BUY,1,1.2,95647.74500000001,95647.8038888889,488.88888888888886,0.7222222222222222,100,0,11859,95647.74500000001,SL,2025-05-04 12:45:00,-119.99999993713573,0,16
11905,94600.46,2025-05-05 00:15:00,2025-05-05 00:15:00,BUY,1,1.2,94600.45000000001,94600.5088888889,488.88888888888886,0.7222222222222222,100,0,11921,94600.45000000001,SL,2025-05-05 04:15:00,-119.99999993713573,0,16
11924,94366.79,2025-05-05 05:00:00,2025-05-05 05:00:00,SELL,-1,1.2,94366.79999999999,94366.7411111111,488.88888888888886,0.7222222222222222,100,0,11940,94366.79999999999,SL,2025-05-05 09:00:00,-119.99999993713573,0,16
11940,94548.8375,2025-05-05 09:00:00,2025-05-05 09:00:00,SELL,-1,1.2,94548.84749999999,94548.7886111111,488.88888888888886,0.7222222222222222,100,0,11956,94281.44,TP,2025-05-05 13:00:00,586.6666667279787,0,16
12001,94685.225,2025-05-06 00:15:00,2025-05-06 00:15:00,BUY,1,1.2,94685.21500000001,94685.2738888889,488.88888888888886,0.7222222222222222,100,0,12017,94685.21500000001,SL,2025-05-06 04:15:00,-119.99999993713573,0,16
12019,94536.6225,2025-05-06 04:45:00,2025-05-06 04:45:00,SELL,-1,1.2,94536.63249999999,94536.5736111111,488.88888888888886,0.7222222222222222,100,0,12035,94294.955,TP,2025-05-06 08:45:00,586.6666667279787,0,16
12035,94294.955,2025-05-06 08:45:00,2025-05-06 08:45:00,BUY,1,1.2,94294.945,94295.0038888889,488.88888888888886,0.7222222222222222,100,0,12051,94294.945,SL,2025-05-06 12:45:00,-119.99999993713573,0,16
12098,97210.0025,2025-05-07 00:30:00,2025-05-07 00:30:00,SELL,-1,1.2,97210.0125,97209.95361111111,488.88888888888886,0.7222222222222222,100,0,12114,96490.59,TP,2025-05-07 04:30:00,586.6666667279787,0,16
12114,96490.59,2025-05-07 04:30:00,2025-05-07 04:30:00,BUY,1,1.2,96490.58,96490.63888888889,488.88888888888886,0.7222222222222222,100,0,12130,96952.595,TP,2025-05-07 08:30:00,586.6666667279787,0,16
12133,96908.6125,2025-05-07 09:15:00,2025-05-07 09:15:00,SELL,-1,1.2,96908.6225,96908.56361111111,488.88888888888886,0.7222222222222222,100,0,12149,96744.3425,TP,2025-05-07 13:15:00,586.6666667279787,0,16
12192,97022.85,2025-05-08 00:00:00,2025-05-08 00:00:00,BUY,1,1.2,97022.84000000001,97022.8988888889,488.88888888888886,0.7222222222222222,100,0,12208,99164.705,TP,2025-05-08 04:00:00,586.6666667279787,0,16
12208,99164.705,2025-05-08 04:00:00,2025-05-08 04:00:00,SELL,-1,1.2,99164.715,99164.65611111111,488.88888888888886,0.7222222222222222,100,0,12224,99164.715,SL,2025-05-08 08:00:00,-119.99999993713573,0,16
12224,99347.7575,2025-05-08 08:00:00,2025-05-08 08:00:00,SELL,-1,1.2,99347.7675,99347.70861111111,488.88888888888886,0.7222222222222222,100,0,12240,99347.7675,SL,2025-05-08 12:00:00,-119.99999993713573,0,16
12290,102720.205,2025-05-09 00:30:00,2025-05-09 00:30:00,SELL,-1,1.2,102720.215,102720.15611111111,488.88888888888886,0.7222222222222222,100,0,12306,102509.4375,TP,2025-05-09 04:30:00,586.6666667279787,0,16
12307,102664.8575,2025-05-09 04:45:00,2025-05-09 04:45:00,BUY,1,1.2,102664.8475,102664.90638888889,488.88888888888886,0.7222222222222222,100,0,12323,102892.71,TP,2025-05-09 08:45:00,586.6666667279787,0,16
12323,102892.71,2025-05-09 08:45:00,2025-05-09 08:45:00,SELL,-1,1.2,102892.72,102892.66111111111,488.88888888888886,0.7222222222222222,100,0,12339,102892.72,SL,2025-05-09 12:45:00,-119.99999993713573,0,16
12384,102953.435,2025-05-10 00:00:00,2025-05-10 00:00:00,BUY,1,1.2,102953.425,102953.48388888889,488.88888888888886,0.7222222222222222,100,0,12400,103112.63,TP,2025-05-10 04:00:00,586.6666667279787,0,16
12401,103086.895,2025-05-10 04:15:00,2025-05-10 04:15:00,BUY,1,1.2,103086.88500000001,103086.9438888889,488.88888888888886,0.7222222222222222,100,0,12417,103877.77,TP,2025-05-10 08:15:00,586.6666667279787,0,16
12417,103877.77,2025-05-10 08:15:00,2025-05-10 08:15:00,BUY,1,1.2,103877.76000000001,103877.8188888889,488.88888888888886,0.7222222222222222,100,0,12433,103877.76000000001,SL,2025-05-10 12:15:00,-119.99999993713573,0,16
12480,104706.3975,2025-05-11 00:00:00,2025-05-11 00:00:00,SELL,-1,1.2,104706.4075,104706.34861111111,488.88888888888886,0.7222222222222222,100,0,12496,104132.5075,TP,2025-05-11 04:00:00,586.6666667279787,0,16
12496,104132.5075,2025-05-11 04:00:00,2025-05-11 04:00:00,BUY,1,1.2,104132.49750000001,104132.5563888889,488.88888888888886,0.7222222222222222,100,0,12512,104132.49750000001,SL,2025-05-11 08:00:00,-119.99999993713573,0,16
12512,103522.81,2025-05-11 08:00:00,2025-05-11 08:00:00,BUY,1,1.2,103522.8,103522.85888888889,488.88888888888886,0.7222222222222222,100,0,12528,104696.5875,TP,2025-05-11 12:00:00,586.6666667279787,0,16
12576,104162.61500000002,2025-05-12 00:00:00,2025-05-12 00:00:00,BUY,1,1.2,104162.60500000003,104162.66388888891,488.88888888888886,0.7222222222222222,100,0,12592,104162.60500000003,SL,2025-05-12 04:00:00,-119.99999993713573,0,16
12593,103924.625,2025-05-12 04:15:00,2025-05-12 04:15:00,BUY,1,1.2,103924.615,103924.6738888889,488.88888888888886,0.7222222222222222,100,0,12609,104217.9925,TP,2025-05-12 08:15:00,586.6666667279787,0,16
12609,104217.9925,2025-05-12 08:15:00,2025-05-12 08:15:00,BUY,1,1.2,104217.9825,104218.04138888889,488.88888888888886,0.7222222222222222,100,0,12625,104217.9825,SL,2025-05-12 12:15:00,-119.99999993713573,0,16
12673,102590.7925,2025-05-13 00:15:00,2025-05-13 00:15:00,BUY,1,1.2,102590.7825,102590.84138888889,488.88888888888886,0.7222222222222222,100,0,12689,102590.7825,SL,2025-05-13 04:15:00,-119.99999993713573,0,16
12689,102162.24,2025-05-13 04:15:00,2025-05-13 04:15:00,BUY,1,1.2,102162.23000000001,102162.2888888889,488.88888888888886,0.7222222222222222,100,0,12705,102782.46,TP,2025-05-13 08:15:00,586.6666667279787,0,16
12705,102782.46,2025-05-13 08:15:00,2025-05-13 08:15:00,BUY,1,1.2,102782.45000000001,102782.5088888889,488.88888888888886,0.7222222222222222,100,0,12721,103576.3875,TP,2025-05-13 12:15:00,586.6666667279787,0,16
12768,104026.33,2025-05-14 00:00:00,2025-05-14 00:00:00,BUY,1,1.2,104026.32,104026.3788888889,488.88888888888886,0.7222222222222222,100,0,12784,104026.32,SL,2025-05-14 04:00:00,-119.99999993713573,0,16
12784,103474.0575,2025-05-14 04:00:00,2025-05-14 04:00:00,BUY,1,1.2,103474.0475,103474.10638888889,488.88888888888886,0.7222222222222222,100,0,12800,103623.345,TP,2025-05-14 08:00:00,586.6666667279787,0,16
12800,103623.345,2025-05-14 08:00:00,2025-05-14 08:00:00,BUY,1,1.2,103623.335,103623.3938888889,488.88888888888886,0.7222222222222222,100,0,12816,104001.135,TP,2025-05-14 12:00:00,586.6666667279787,0,16
12864,103580.6175,2025-05-15 00:00:00,2025-05-15 00:00:00,SELL,-1,1.2,103580.62749999999,103580.5686111111,488.88888888888886,0.7222222222222222,100,0,12880,102788.1475,TP,2025-05-15 04:00:00,586.6666667279787,0,16
12880,102788.1475,2025-05-15 04:00:00,2025-05-15 04:00:00,BUY,1,1.2,102788.13750000001,102788.1963888889,488.88888888888886,0.7222222222222222,100,0,12896,102788.13750000001,SL,2025-05-15 08:00:00,-119.99999993713573,0,16
12896,101871.955,2025-05-15 08:00:00,2025-05-15 08:00:00,BUY,1,1.2,101871.945,101872.0038888889,488.88888888888886,0.7222222222222222,100,0,12912,102362.14,TP,2025-05-15 12:00:00,586.6666667279787,0,16
12960,103819.1875,2025-05-16 00:00:00,2025-05-16 00:00:00,BUY,1,1.2,103819.1775,103819.2363888889,488.88888888888886,0.7222222222222222,100,0,12976,104063.665,TP,2025-05-16 04:00:00,586.6666667279787,0,16
12976,104063.665,2025-05-16 04:00:00,2025-05-16 04:00:00,BUY,1,1.2,104063.655,104063.71388888889,488.88888888888886,0.7222222222222222,100,0,12992,104063.655,SL,2025-05-16 08:00:00,-119.99999993713573,0,16
12992,103615.555,2025-05-16 08:00:00,2025-05-16 08:00:00,SELL,-1,1.2,103615.56499999999,103615.5061111111,488.88888888888886,0.7222222222222222,100,0,13008,103615.56499999999,SL,2025-05-16 12:00:00,-119.99999993713573,0,16
13056,103473.67,2025-05-17 00:00:00,2025-05-17 00:00:00,BUY,1,1.2,103473.66,103473.71888888889,488.88888888888886,0.7222222222222222,100,0,13072,103513.2925,TP,2025-05-17 04:00:00,586.6666667279787,0,16
13072,103513.2925,2025-05-17 04:00:00,2025-05-17 04:00:00,BUY,1,1.2,103513.2825,103513.34138888889,488.88888888888886,0.7222222222222222,100,0,13088,103513.2825,SL,2025-05-17 08:00:00,-119.99999993713573,0,16
13088,103394.2925,2025-05-17 08:00:00,2025-05-17 08:00:00,BUY,1,1.2,103394.2825,103394.34138888889,488.88888888888886,0.7222222222222222,100,0,13104,103394.2825,SL,2025-05-17 12:00:00,-119.99999993713573,0,16
13155,103337.595,2025-05-18 00:45:00,2025-05-18 00:45:00,SELL,-1,1.2,103337.605,103337.5461111111,488.88888888888886,0.7222222222222222,100,0,13171,103337.605,SL,2025-05-18 04:45:00,-119.99999993713573,0,16
13171,103386.425,2025-05-18 04:45:00,2025-05-18 04:45:00,BUY,1,1.2,103386.41500000001,103386.4738888889,488.88888888888886,0.7222222222222222,100,0,13187,103918.1175,TP,2025-05-18 08:45:00,586.6666667279787,0,16
13188,103974.225,2025-05-18 09:00:00,2025-05-18 09:00:00,BUY,1,1.2,103974.21500000001,103974.2738888889,488.88888888888886,0.7222222222222222,100,0,13204,103974.21500000001,SL,2025-05-18 13:00:00,-119.99999993713573,0,16
13248,106611.065,2025-05-19 00:00:00,2025-05-19 00:00:00,SELL,-1,1.2,106611.075,106611.01611111111,488.88888888888886,0.7222222222222222,100,0,13264,103454.235,TP,2025-05-19 04:00:00,586.6666667279787,0,16
13265,103417.4625,2025-05-19 04:15:00,2025-05-19 04:15:00,BUY,1,1.2,103417.4525,103417.51138888889,488.88888888888886,0.7222222222222222,100,0,13281,103417.4525,SL,2025-05-19 08:15:00,-119.99999993713573,0,16
13281,103199.3225,2025-05-19 08:15:00,2025-05-19 08:15:00,BUY,1,1.2,103199.3125,103199.37138888889,488.88888888888886,0.7222222222222222,100,0,13297,103199.3125,SL,2025-05-19 12:15:00,-119.99999993713573,0,16
13344,105760.615,2025-05-20 00:00:00,2025-05-20 00:00:00,SELL,-1,1.2,105760.625,105760.56611111111,488.88888888888886,0.7222222222222222,100,0,13360,105623.1525,TP,2025-05-20 04:00:00,586.6666667279787,0,16
13361,105550.4975,2025-05-20 04:15:00,2025-05-20 04:15:00,SELL,-1,1.2,105550.50749999999,105550.4486111111,488.88888888888886,0.7222222222222222,100,0,13377,104928.8825,TP,2025-05-20 08:15:00,586.6666667279787,0,16
13382,105328.68,2025-05-20 09:30:00,2025-05-20 09:30:00,SELL,-1,1.2,105328.68999999999,105328.6311111111,488.88888888888886,0.7222222222222222,100,0,13398,104402.76,TP,2025-05-20 13:30:00,586.6666667279787,0,16
13448,106400.525,2025-05-21 02:00:00,2025-05-21 02:00:00,SELL,-1,1.2,106400.53499999999,106400.4761111111,488.88888888888886,0.7222222222222222,100,0,13464,106400.53499999999,SL,2025-05-21 06:00:00,-119.99999993713573,0,16
13464,107456.1375,2025-05-21 06:00:00,2025-05-21 06:00:00,SELL,-1,1.2,107456.14749999999,107456.0886111111,488.88888888888886,0.7222222222222222,100,0,13480,106258.4875,TP,2025-05-21 10:00:00,586.6666667279787,0,16
13480,106258.4875,2025-05-21 10:00:00,2025-05-21 10:00:00,BUY,1,1.2,106258.47750000001,106258.5363888889,488.88888888888886,0.7222222222222222,100,0,13496,107343.2525,TP,2025-05-21 14:00:00,586.6666667279787,0,16
13536,109785.655,2025-05-22 00:00:00,2025-05-22 00:00:00,SELL,-1,1.2,109785.665,109785.6061111111,488.88888888888886,0.7222222222222222,100,0,13552,109785.665,SL,2025-05-22 04:00:00,-119.99999993713573,0,16
13552,111508.565,2025-05-22 04:00:00,2025-05-22 04:00:00,SELL,-1,1.2,111508.575,111508.51611111111,488.88888888888886,0.7222222222222222,100,0,13568,110949.385,TP,2025-05-22 08:00:00,586.6666667279787,0,16
13569,110841.605,2025-05-22 08:15:00,2025-05-22 08:15:00,SELL,-1,1.2,110841.61499999999,110841.5561111111,488.88888888888886,0.7222222222222222,100,0,13585,110841.61499999999,SL,2025-05-22 12:15:00,-119.99999993713573,0,16
13632,111586.8625,2025-05-23 00:00:00,2025-05-23 00:00:00,SELL,-1,1.2,111586.8725,111586.81361111111,488.88888888888886,0.7222222222222222,100,0,13648,110993.685,TP,2025-05-23 04:00:00,586.6666667279787,0,16
13648,110993.685,2025-05-23 04:00:00,2025-05-23 04:00:00,SELL,-1,1.2,110993.69499999999,110993.6361111111,488.88888888888886,0.7222222222222222,100,0,13664,110691.87,TP,2025-05-23 08:00:00,586.6666667279787,0,16
13672,111011.92250000002,2025-05-23 10:00:00,2025-05-23 10:00:00,SELL,-1,1.2,111011.93250000001,111011.87361111112,488.88888888888886,0.7222222222222222,100,0,13688,109749.7175,TP,2025-05-23 14:00:00,586.6666667279787,0,16
13734,107592.13999999998,2025-05-24 01:30:00,2025-05-24 01:30:00,SELL,-1,1.2,107592.14999999998,107592.09111111109,488.88888888888886,0.7222222222222222,100,0,13750,107592.14999999998,SL,2025-05-24 05:30:00,-119.99999993713573,0,16
13750,108186.9925,2025-05-24 05:30:00,2025-05-24 05:30:00,SELL,-1,1.2,108187.00249999999,108186.9436111111,488.88888888888886,0.7222222222222222,100,0,13766,108187.00249999999,SL,2025-05-24 09:30:00,-119.99999993713573,0,16
13766,108224.3875,2025-05-24 09:30:00,2025-05-24 09:30:00,SELL,-1,1.2,108224.39749999999,108224.3386111111,488.88888888888886,0.7222222222222222,100,0,13782,108224.39749999999,SL,2025-05-24 13:30:00,-119.99999993713573,0,16
13826,107643.055,2025-05-25 00:30:00,2025-05-25 00:30:00,SELL,-1,1.2,107643.06499999999,107643.0061111111,488.88888888888886,0.7222222222222222,100,0,13842,107643.06499999999,SL,2025-05-25 04:30:00,-119.99999993713573,0,16
13843,108101.03,2025-05-25 04:45:00,2025-05-25 04:45:00,SELL,-1,1.2,108101.04,108100.9811111111,488.88888888888886,0.7222222222222222,100,0,13859,107070.6725,TP,2025-05-25 08:45:00,586.6666667279787,0,16
13859,107070.6725,2025-05-25 08:45:00,2025-05-25 08:45:00,SELL,-1,1.2,107070.6825,107070.6236111111,488.88888888888886,0.7222222222222222,100,0,13875,107070.6825,SL,2025-05-25 12:45:00,-119.99999993713573,0,16
13920,108887.6975,2025-05-26 00:00:00,2025-05-26 00:00:00,SELL,-1,1.2,108887.70749999999,108887.6486111111,488.88888888888886,0.7222222222222222,100,0,13936,108887.70749999999,SL,2025-05-26 04:00:00,-119.99999993713573,0,16
13937,109512.7675,2025-05-26 04:15:00,2025-05-26 04:15:00,SELL,-1,1.2,109512.7775,109512.71861111111,488.88888888888886,0.7222222222222222,100,0,13953,109512.7775,SL,2025-05-26 08:15:00,-119.99999993713573,0,16
13953,109828.29,2025-05-26 08:15:00,2025-05-26 08:15:00,SELL,-1,1.2,109828.29999999999,109828.2411111111,488.88888888888886,0.7222222222222222,100,0,13969,109707.795,TP,2025-05-26 12:15:00,586.6666667279787,0,16
14016,109409.695,2025-05-27 00:00:00,2025-05-27 00:00:00,SELL,-1,1.2,109409.705,109409.64611111111,488.88888888888886,0.7222222222222222,100,0,14032,108916.8875,TP,2025-05-27 04:00:00,586.6666667279787,0,16
14036,108888.8175,2025-05-27 05:00:00,2025-05-27 05:00:00,SELL,-1,1.2,108888.8275,108888.76861111111,488.88888888888886,0.7222222222222222,100,0,14052,108888.8275,SL,2025-05-27 09:00:00,-119.99999993713573,0,16
14052,109691.535,2025-05-27 09:00:00,2025-05-27 09:00:00,SELL,-1,1.2,109691.545,109691.48611111111,488.88888888888886,0.7222222222222222,100,0,14068,109691.545,SL,2025-05-27 13:00:00,-119.99999993713573,0,16
14112,108784.32,2025-05-28 00:00:00,2025-05-28 00:00:00,SELL,-1,1.2,108784.33,108784.27111111111,488.88888888888886,0.7222222222222222,100,0,14128,108783.9875,TP,2025-05-28 04:00:00,586.6666667279787,0,16
14128,108783.9875,2025-05-28 04:00:00,2025-05-28 04:00:00,SELL,-1,1.2,108783.9975,108783.93861111111,488.88888888888886,0.7222222222222222,100,0,14144,108762.395,TP,2025-05-28 08:00:00,586.6666667279787,0,16
14144,108762.395,2025-05-28 08:00:00,2025-05-28 08:00:00,SELL,-1,1.2,108762.405,108762.34611111111,488.88888888888886,0.7222222222222222,100,0,14160,108762.405,SL,2025-05-28 12:00:00,-119.99999993713573,0,16
14208,107652.8925,2025-05-29 00:00:00,2025-05-29 00:00:00,SELL,-1,1.2,107652.9025,107652.84361111111,488.88888888888886,0.7222222222222222,100,0,14224,107652.9025,SL,2025-05-29 04:00:00,-119.99999993713573,0,16
14226,107625.1125,2025-05-29 04:30:00,2025-05-29 04:30:00,SELL,-1,1.2,107625.1225,107625.06361111111,488.88888888888886,0.7222222222222222,100,0,14242,107625.1225,SL,2025-05-29 08:30:00,-119.99999993713573,0,16
14242,108200.1775,2025-05-29 08:30:00,2025-05-29 08:30:00,SELL,-1,1.2,108200.1875,108200.12861111111,488.88888888888886,0.7222222222222222,100,0,14258,108200.1875,SL,2025-05-29 12:30:00,-119.99999993713573,0,16
14305,106007.4225,2025-05-30 00:15:00,2025-05-30 00:15:00,SELL,-1,1.2,106007.4325,106007.3736111111,488.88888888888886,0.7222222222222222,100,0,14321,105986.505,TP,2025-05-30 04:15:00,586.6666667279787,0,16
14321,105986.505,2025-05-30 04:15:00,2025-05-30 04:15:00,SELL,-1,1.2,105986.515,105986.45611111111,488.88888888888886,0.7222222222222222,100,0,14337,105074.5075,TP,2025-05-30 08:15:00,586.6666667279787,0,16
14339,105248.525,2025-05-30 08:45:00,2025-05-30 08:45:00,SELL,-1,1.2,105248.53499999999,105248.4761111111,488.88888888888886,0.7222222222222222,100,0,14355,105248.53499999999,SL,2025-05-30 12:45:00,-119.99999993713573,0,16
14400,104018.115,2025-05-31 00:00:00,2025-05-31 00:00:00,BUY,1,1.2,104018.10500000001,104018.1638888889,488.88888888888886,0.7222222222222222,100,0,14416,104018.10500000001,SL,2025-05-31 04:00:00,-119.99999993713573,0,16
14416,103621.6025,2025-05-31 04:00:00,2025-05-31 04:00:00,BUY,1,1.2,103621.5925,103621.65138888889,488.88888888888886,0.7222222222222222,100,0,14432,103683.0825,TP,2025-05-31 08:00:00,586.6666667279787,0,16
14432,103683.0825,2025-05-31 08:00:00,2025-05-31 08:00:00,BUY,1,1.2,103683.07250000001,103683.1313888889,488.88888888888886,0.7222222222222222,100,0,14448,103693.1025,TP,2025-05-31 12:00:00,586.6666667279787,0,16
14501,104427.12,2025-06-01 01:15:00,2025-06-01 01:15:00,BUY,1,1.2,104427.11,104427.16888888889,488.88888888888886,0.7222222222222222,100,0,14517,104647.215,TP,2025-06-01 05:15:00,586.6666667279787,0,16
14519,104520.37,2025-06-01 05:45:00,2025-06-01 05:45:00,BUY,1,1.2,104520.36,104520.41888888889,488.88888888888886,0.7222222222222222,100,0,14535,104520.36,SL,2025-06-01 09:45:00,-119.99999993713573,0,16
14535,103876.35749999998,2025-06-01 09:45:00,2025-06-01 09:45:00,BUY,1,1.2,103876.34749999999,103876.40638888888,488.88888888888886,0.7222222222222222,100,0,14551,104310.5675,TP,2025-06-01 13:45:00,586.6666667279787,0,16
14592,105674.7125,2025-06-02 00:00:00,2025-06-02 00:00:00,SELL,-1,1.2,105674.72249999999,105674.6636111111,488.88888888888886,0.7222222222222222,100,0,14608,104912.82,TP,2025-06-02 04:00:00,586.6666667279787,0,16
14608,104912.82,2025-06-02 04:00:00,2025-06-02 04:00:00,BUY,1,1.2,104912.81000000001,104912.8688888889,488.88888888888886,0.7222222222222222,100,0,14624,105526.3275,TP,2025-06-02 08:00:00,586.6666667279787,0,16
14624,105526.3275,2025-06-02 08:00:00,2025-06-02 08:00:00,SELL,-1,1.2,105526.3375,105526.2786111111,488.88888888888886,0.7222222222222222,100,0,14640,104023.7925,TP,2025-06-02 12:00:00,586.6666667279787,0,16
14688,106067.22,2025-06-03 00:00:00,2025-06-03 00:00:00,SELL,-1,1.2,106067.23,106067.1711111111,488.88888888888886,0.7222222222222222,100,0,14704,105443.2825,TP,2025-06-03 04:00:00,586.6666667279787,0,16
14704,105443.2825,2025-06-03 04:00:00,2025-06-03 04:00:00,SELL,-1,1.2,105443.2925,105443.2336111111,488.88888888888886,0.7222222222222222,100,0,14720,105101.2025,TP,2025-06-03 08:00:00,586.6666667279787,0,16
14720,105101.2025,2025-06-03 08:00:00,2025-06-03 08:00:00,SELL,-1,1.2,105101.2125,105101.1536111111,488.88888888888886,0.7222222222222222,100,0,14736,105101.2125,SL,2025-06-03 12:00:00,-119.99999993713573,0,16
14785,105371.645,2025-06-04 00:15:00,2025-06-04 00:15:00,SELL,-1,1.2,105371.655,105371.59611111111,488.88888888888886,0.7222222222222222,100,0,14801,105371.655,SL,2025-06-04 04:15:00,-119.99999993713573,0,16
14801,105552.3475,2025-06-04 04:15:00,2025-06-04 04:15:00,SELL,-1,1.2,105552.3575,105552.29861111111,488.88888888888886,0.7222222222222222,100,0,14817,105449.7075,TP,2025-06-04 08:15:00,586.6666667279787,0,16
14820,105413.43,2025-06-04 09:00:00,2025-06-04 09:00:00,SELL,-1,1.2,105413.43999999999,105413.3811111111,488.88888888888886,0.7222222222222222,100,0,14836,104941.155,TP,2025-06-04 13:00:00,586.6666667279787,0,16
14880,104718.175,2025-06-05 00:00:00,2025-06-05 00:00:00,BUY,1,1.2,104718.16500000001,104718.2238888889,488.88888888888886,0.7222222222222222,100,0,14896,105056.5175,TP,2025-06-05 04:00:00,586.6666667279787,0,16
14896,105056.5175,2025-06-05 04:00:00,2025-06-05 04:00:00,SELL,-1,1.2,105056.5275,105056.46861111111,488.88888888888886,0.7222222222222222,100,0,14912,104533.585,TP,2025-06-05 08:00:00,586.6666667279787,0,16
